GeneID	GO_ID	Aspect	Evidence	Reference
LOC110903185	GO:0005975	P	IEA	PMID:22301074
LOC110903223	GO:0004674	F	IEA	PMID:22301074
LOC110903223	GO:0005524	F	IEA	PMID:22301074
LOC110903223	GO:0006468	P	IEA	PMID:22301074
LOC110903483	GO:0008194	F	IEA	PMID:22301074
LOC110903502	GO:0008270	F	IEA	PMID:22301074
LOC110903575	GO:0003700	F	IEA	PMID:22301074
LOC110903575	GO:0003700	F	IEA	PMID:30032202
LOC110903575	GO:0006355	P	IEA	PMID:22301074
LOC110903575	GO:0043565	F	IEA	PMID:22301074
LOC110903655	GO:0003723	F	IEA	PMID:22301074
LOC110903655	GO:0005515	F	IEA	PMID:22301074
LOC110903655	GO:0005737	C	IEA	PMID:30032202
LOC110903655	GO:0035194	P	IEA	PMID:30032202
LOC110903659	GO:0000287	F	IEA	PMID:22301074
LOC110903659	GO:0005524	F	IEA	PMID:22301074
LOC110903659	GO:0005886	C	IEA	PMID:30032202
LOC110903659	GO:0016887	F	IEA	PMID:22301074
LOC110903659	GO:0045332	P	IEA	PMID:30032202
LOC110903659	GO:0140326	F	IEA	PMID:22301074
LOC110903659	GO:0140326	F	IEA	PMID:30032202
LOC110903661	GO:0004674	F	IEA	PMID:30032202
LOC110903661	GO:0005524	F	IEA	PMID:22301074
LOC110903661	GO:0005886	C	IEA	PMID:30032202
LOC110903661	GO:0006468	P	IEA	PMID:22301074
LOC110903661	GO:0006468	P	IEA	PMID:30032202
LOC110903661	GO:0007166	P	IEA	PMID:30032202
LOC110903683	GO:0008270	F	IEA	PMID:22301074
LOC110903684	GO:0005783	C	IEA	PMID:30032202
LOC110903684	GO:0016491	F	IEA	PMID:22301074
LOC110903696	GO:0046467	P	IEA	PMID:30032202
LOC110903696	GO:1901031	P	IEA	PMID:30032202
LOC110903698	GO:0004672	F	IEA	PMID:22301074
LOC110903698	GO:0005524	F	IEA	PMID:22301074
LOC110903698	GO:0006468	P	IEA	PMID:22301074
LOC110903707	GO:0005515	F	IEA	PMID:22301074
LOC110903709	GO:0000786	C	IEA	PMID:22301074
LOC110903709	GO:0003677	F	IEA	PMID:22301074
LOC110903709	GO:0003677	F	IEA	PMID:30032202
LOC110903709	GO:0006334	P	IEA	PMID:30032202
LOC110903709	GO:0030527	F	IEA	PMID:22301074
LOC110903709	GO:0046982	F	IEA	PMID:22301074
LOC110903739	GO:0003677	F	IEA	PMID:22301074
LOC110903739	GO:0003677	F	IEA	PMID:30032202
LOC110903739	GO:0003918	F	IEA	PMID:22301074
LOC110903739	GO:0003918	F	IEA	PMID:30032202
LOC110903739	GO:0005524	F	IEA	PMID:22301074
LOC110903739	GO:0005524	F	IEA	PMID:30032202
LOC110903739	GO:0005694	C	IEA	PMID:22301074
LOC110903739	GO:0005737	C	IEA	PMID:30032202
LOC110903739	GO:0006265	P	IEA	PMID:22301074
LOC110903739	GO:0006265	P	IEA	PMID:30032202
LOC110903739	GO:0009330	C	IEA	PMID:30032202
LOC110903740	GO:0003677	F	IEA	PMID:22301074
LOC110903740	GO:0003700	F	IEA	PMID:22301074
LOC110903740	GO:0006355	P	IEA	PMID:22301074
LOC110903742	GO:0004775	F	IEA	PMID:30032202
LOC110903742	GO:0006099	P	IEA	PMID:30032202
LOC110903742	GO:0006104	P	IEA	PMID:30032202
LOC110903742	GO:0042709	C	IEA	PMID:30032202
LOC110903744	GO:0016020	C	IEA	PMID:30032202
LOC110903755	GO:0005515	F	IEA	PMID:22301074
LOC110903769	GO:0009535	C	IEA	PMID:30032202
LOC110903769	GO:0009941	C	IEA	PMID:30032202
LOC110903774	GO:0004672	F	IEA	PMID:22301074
LOC110903774	GO:0005524	F	IEA	PMID:22301074
LOC110903774	GO:0005886	C	IEA	PMID:30032202
LOC110903774	GO:0006468	P	IEA	PMID:22301074
LOC110903774	GO:0030246	F	IEA	PMID:22301074
LOC110903778	GO:0005506	F	IEA	PMID:30032202
LOC110903778	GO:0009055	F	IEA	PMID:22301074
LOC110903778	GO:0009055	F	IEA	PMID:30032202
LOC110903778	GO:0020037	F	IEA	PMID:22301074
LOC110903784	GO:0004674	F	IEA	PMID:30032202
LOC110903784	GO:0005524	F	IEA	PMID:22301074
LOC110903784	GO:0005886	C	IEA	PMID:30032202
LOC110903784	GO:0006468	P	IEA	PMID:22301074
LOC110903784	GO:0006468	P	IEA	PMID:30032202
LOC110903784	GO:0007166	P	IEA	PMID:30032202
LOC110903784	GO:0030247	F	IEA	PMID:22301074
LOC110903820	GO:0004553	F	IEA	PMID:22301074
LOC110903820	GO:0004553	F	IEA	PMID:30032202
LOC110903820	GO:0005618	C	IEA	PMID:22301074
LOC110903820	GO:0010411	P	IEA	PMID:22301074
LOC110903820	GO:0016762	F	IEA	PMID:22301074
LOC110903820	GO:0042546	P	IEA	PMID:22301074
LOC110903820	GO:0048046	C	IEA	PMID:22301074
LOC110903823	GO:0000981	F	IEA	PMID:22301074
LOC110903823	GO:0006355	P	IEA	PMID:22301074
LOC110903823	GO:0043565	F	IEA	PMID:22301074
LOC110903828	GO:0004672	F	IEA	PMID:22301074
LOC110903828	GO:0005524	F	IEA	PMID:22301074
LOC110903828	GO:0005886	C	IEA	PMID:30032202
LOC110903828	GO:0006468	P	IEA	PMID:22301074
LOC110903828	GO:0030246	F	IEA	PMID:22301074
LOC110903830	GO:0004674	F	IEA	PMID:22301074
LOC110903830	GO:0004674	F	IEA	PMID:30032202
LOC110903830	GO:0005524	F	IEA	PMID:22301074
LOC110903830	GO:0005886	C	IEA	PMID:30032202
LOC110903830	GO:0006468	P	IEA	PMID:22301074
LOC110903830	GO:0006468	P	IEA	PMID:30032202
LOC110903830	GO:0007166	P	IEA	PMID:30032202
LOC110903830	GO:0030247	F	IEA	PMID:22301074
LOC110903835	GO:0000712	P	IEA	PMID:30032202
LOC110903835	GO:0000819	P	IEA	PMID:30032202
LOC110903835	GO:0003677	F	IEA	PMID:22301074
LOC110903835	GO:0003918	F	IEA	PMID:22301074
LOC110903835	GO:0005524	F	IEA	PMID:22301074
LOC110903835	GO:0005634	C	IEA	PMID:30032202
LOC110903835	GO:0006265	P	IEA	PMID:22301074
LOC110903859	GO:0005093	F	IEA	PMID:22301074
LOC110903859	GO:0005093	F	IEA	PMID:30032202
LOC110903859	GO:0005737	C	IEA	PMID:30032202
LOC110903859	GO:0007264	P	IEA	PMID:22301074
LOC110903859	GO:0007264	P	IEA	PMID:30032202
LOC110903859	GO:0015031	P	IEA	PMID:22301074
LOC110903859	GO:0016192	P	IEA	PMID:30032202
LOC110903865	GO:0000822	F	IEA	PMID:30032202
LOC110903865	GO:0005737	C	IEA	PMID:30032202
LOC110903865	GO:0005794	C	IEA	PMID:30032202
LOC110903865	GO:0005802	C	IEA	PMID:30032202
LOC110903865	GO:0005886	C	IEA	PMID:30032202
LOC110903865	GO:0006817	P	IEA	PMID:30032202
LOC110903865	GO:0015114	F	IEA	PMID:30032202
LOC110903865	GO:0016036	P	IEA	PMID:30032202
LOC110903875	GO:0005507	F	IEA	PMID:22301074
LOC110903875	GO:0016491	F	IEA	PMID:22301074
LOC110903875	GO:0016491	F	IEA	PMID:30032202
LOC110903904	GO:0005524	F	IEA	PMID:22301074
LOC110903904	GO:0005737	C	IEA	PMID:22301074
LOC110903904	GO:0005737	C	IEA	PMID:30032202
LOC110903904	GO:0016887	F	IEA	PMID:22301074
LOC110903904	GO:0016887	F	IEA	PMID:30032202
LOC110903904	GO:0034605	P	IEA	PMID:30032202
LOC110903904	GO:0042026	P	IEA	PMID:22301074
LOC110903916	GO:0016020	C	IEA	PMID:22301074
LOC110903916	GO:0022857	F	IEA	PMID:22301074
LOC110903916	GO:0055085	P	IEA	PMID:22301074
LOC110903927	GO:0008194	F	IEA	PMID:22301074
LOC110903929	GO:0008194	F	IEA	PMID:22301074
LOC110903933	GO:0008194	F	IEA	PMID:22301074
LOC110903934	GO:0008194	F	IEA	PMID:22301074
LOC110903935	GO:0008194	F	IEA	PMID:22301074
LOC110903947	GO:0008171	F	IEA	PMID:22301074
LOC110903947	GO:0008757	F	IEA	PMID:30032202
LOC110903966	GO:0016702	F	IEA	PMID:22301074
LOC110903966	GO:0016702	F	IEA	PMID:30032202
LOC110903972	GO:0005741	C	IEA	PMID:22301074
LOC110903972	GO:0005741	C	IEA	PMID:30032202
LOC110903972	GO:0008308	F	IEA	PMID:22301074
LOC110903972	GO:0008308	F	IEA	PMID:30032202
LOC110903972	GO:0098656	P	IEA	PMID:22301074
LOC110903972	GO:0098656	P	IEA	PMID:30032202
LOC110903997	GO:0004190	F	IEA	PMID:22301074
LOC110903997	GO:0004190	F	IEA	PMID:30032202
LOC110903997	GO:0006508	P	IEA	PMID:22301074
LOC110903997	GO:0006508	P	IEA	PMID:30032202
LOC110904002	GO:0005886	C	IEA	PMID:30032202
LOC110904003	GO:0006355	P	IEA	PMID:30032202
LOC110904003	GO:0008270	F	IEA	PMID:22301074
LOC110904008	GO:0000118	C	IEA	PMID:30032202
LOC110904008	GO:0003714	F	IEA	PMID:30032202
LOC110904008	GO:0005515	F	IEA	PMID:22301074
LOC110904008	GO:0006357	P	IEA	PMID:30032202
LOC110904008	GO:0016575	P	IEA	PMID:30032202
LOC110904012	GO:0003677	F	IEA	PMID:22301074
LOC110904012	GO:0003677	F	IEA	PMID:30032202
LOC110904012	GO:0003700	F	IEA	PMID:30032202
LOC110904012	GO:0006355	P	IEA	PMID:22301074
LOC110904012	GO:0006355	P	IEA	PMID:30032202
LOC110904019	GO:0005524	F	IEA	PMID:22301074
LOC110904019	GO:0016020	C	IEA	PMID:22301074
LOC110904019	GO:0016887	F	IEA	PMID:22301074
LOC110904019	GO:0055085	P	IEA	PMID:22301074
LOC110904019	GO:0140359	F	IEA	PMID:22301074
LOC110904031	GO:0004601	F	IEA	PMID:22301074
LOC110904031	GO:0006979	P	IEA	PMID:22301074
LOC110904031	GO:0016702	F	IEA	PMID:30032202
LOC110904031	GO:0020037	F	IEA	PMID:22301074
LOC110904035	GO:0004601	F	IEA	PMID:22301074
LOC110904035	GO:0006979	P	IEA	PMID:22301074
LOC110904035	GO:0016702	F	IEA	PMID:30032202
LOC110904035	GO:0020037	F	IEA	PMID:22301074
LOC110904044	GO:0004029	F	IEA	PMID:30032202
LOC110904045	GO:0004029	F	IEA	PMID:30032202
LOC110904048	GO:0005515	F	IEA	PMID:22301074
LOC110904050	GO:0005983	P	IEA	PMID:30032202
LOC110904050	GO:0006470	P	IEA	PMID:22301074
LOC110904050	GO:0008138	F	IEA	PMID:22301074
LOC110904050	GO:0009507	C	IEA	PMID:30032202
LOC110904050	GO:0019203	F	IEA	PMID:22301074
LOC110904050	GO:0043036	C	IEA	PMID:30032202
LOC110904055	GO:0043248	P	IEA	PMID:22301074
LOC110904055	GO:0043248	P	IEA	PMID:30032202
LOC110904056	GO:0003735	F	IEA	PMID:22301074
LOC110904056	GO:0003735	F	IEA	PMID:30032202
LOC110904056	GO:0005840	C	IEA	PMID:22301074
LOC110904056	GO:0005840	C	IEA	PMID:30032202
LOC110904056	GO:0006412	P	IEA	PMID:22301074
LOC110904056	GO:0006412	P	IEA	PMID:30032202
LOC110904066	GO:0030246	F	IEA	PMID:22301074
LOC110904069	GO:0015112	F	IEA	PMID:22301074
LOC110904069	GO:0015112	F	IEA	PMID:30032202
LOC110904069	GO:0055085	P	IEA	PMID:22301074
LOC110904071	GO:0010344	P	IEA	PMID:30032202
LOC110904071	GO:0012511	C	IEA	PMID:22301074
LOC110904071	GO:0012511	C	IEA	PMID:30032202
LOC110904071	GO:0016020	C	IEA	PMID:22301074
LOC110904071	GO:0016020	C	IEA	PMID:30032202
LOC110904071	GO:0019915	P	IEA	PMID:30032202
LOC110904071	GO:0050826	P	IEA	PMID:30032202
LOC110904075	GO:0003677	F	IEA	PMID:22301074
LOC110904075	GO:0008270	F	IEA	PMID:22301074
LOC110904077	GO:0004497	F	IEA	PMID:22301074
LOC110904077	GO:0005506	F	IEA	PMID:22301074
LOC110904077	GO:0016705	F	IEA	PMID:22301074
LOC110904077	GO:0020037	F	IEA	PMID:22301074
LOC110904084	GO:0006396	P	IEA	PMID:22301074
LOC110904084	GO:0008173	F	IEA	PMID:22301074
LOC110904085	GO:0003735	F	IEA	PMID:22301074
LOC110904085	GO:0003735	F	IEA	PMID:30032202
LOC110904085	GO:0005840	C	IEA	PMID:22301074
LOC110904085	GO:0005840	C	IEA	PMID:30032202
LOC110904085	GO:0006412	P	IEA	PMID:22301074
LOC110904085	GO:0006412	P	IEA	PMID:30032202
LOC110904089	GO:0003723	F	IEA	PMID:30032202
LOC110904089	GO:0005515	F	IEA	PMID:22301074
LOC110904089	GO:0009451	P	IEA	PMID:30032202
LOC110904095	GO:0003735	F	IEA	PMID:22301074
LOC110904095	GO:0003735	F	IEA	PMID:30032202
LOC110904095	GO:0005840	C	IEA	PMID:22301074
LOC110904095	GO:0005840	C	IEA	PMID:30032202
LOC110904095	GO:0006412	P	IEA	PMID:22301074
LOC110904095	GO:0006412	P	IEA	PMID:30032202
LOC110904102	GO:0005515	F	IEA	PMID:22301074
LOC110904124	GO:0003729	F	IEA	PMID:30032202
LOC110904124	GO:0005829	C	IEA	PMID:30032202
LOC110904134	GO:0003729	F	IEA	PMID:30032202
LOC110904134	GO:0005634	C	IEA	PMID:30032202
LOC110904134	GO:0005737	C	IEA	PMID:30032202
LOC110904134	GO:1990904	C	IEA	PMID:30032202
LOC110904141	GO:0008081	F	IEA	PMID:22301074
LOC110904141	GO:0046475	P	IEA	PMID:30032202
LOC110904145	GO:0009507	C	IEA	PMID:30032202
LOC110904168	GO:0010345	P	IEA	PMID:30032202
LOC110904168	GO:0035336	P	IEA	PMID:30032202
LOC110904168	GO:0043231	C	IEA	PMID:30032202
LOC110904168	GO:0080019	F	IEA	PMID:30032202
LOC110904171	GO:0003676	F	IEA	PMID:22301074
LOC110904171	GO:0005524	F	IEA	PMID:22301074
LOC110904177	GO:0004672	F	IEA	PMID:22301074
LOC110904177	GO:0005524	F	IEA	PMID:22301074
LOC110904177	GO:0006468	P	IEA	PMID:22301074
LOC110904177	GO:0009507	C	IEA	PMID:30032202
LOC110904189	GO:0000160	P	IEA	PMID:22301074
LOC110904189	GO:0000160	P	IEA	PMID:30032202
LOC110904189	GO:0005634	C	IEA	PMID:30032202
LOC110904189	GO:0005737	C	IEA	PMID:30032202
LOC110904189	GO:0009736	P	IEA	PMID:30032202
LOC110904189	GO:0009927	F	IEA	PMID:30032202
LOC110904189	GO:0016310	P	IEA	PMID:30032202
LOC110904189	GO:0043424	F	IEA	PMID:30032202
LOC110904198	GO:0004185	F	IEA	PMID:22301074
LOC110904198	GO:0004185	F	IEA	PMID:30032202
LOC110904198	GO:0006508	P	IEA	PMID:22301074
LOC110904198	GO:0006508	P	IEA	PMID:30032202
LOC110904203	GO:0005737	C	IEA	PMID:30032202
LOC110904203	GO:0006629	P	IEA	PMID:22301074
LOC110904203	GO:0008374	F	IEA	PMID:22301074
LOC110904215	GO:0005829	C	IEA	PMID:30032202
LOC110904222	GO:0005794	C	IEA	PMID:30032202
LOC110904222	GO:0051753	F	IEA	PMID:30032202
LOC110904242	GO:0005794	C	IEA	PMID:30032202
LOC110904242	GO:0051753	F	IEA	PMID:30032202
LOC110904266	GO:0000978	F	IEA	PMID:30032202
LOC110904266	GO:0000981	F	IEA	PMID:30032202
LOC110904266	GO:0005634	C	IEA	PMID:22301074
LOC110904266	GO:0045944	P	IEA	PMID:22301074
LOC110904266	GO:0046983	F	IEA	PMID:22301074
LOC110904271	GO:0005515	F	IEA	PMID:22301074
LOC110904288	GO:0005464	F	IEA	PMID:30032202
LOC110904288	GO:0005794	C	IEA	PMID:30032202
LOC110904288	GO:0015297	F	IEA	PMID:30032202
LOC110904311	GO:0004842	F	IEA	PMID:22301074
LOC110904311	GO:0016567	P	IEA	PMID:22301074
LOC110904312	GO:0006629	P	IEA	PMID:22301074
LOC110904312	GO:0016717	F	IEA	PMID:22301074
LOC110904320	GO:0005739	C	IEA	PMID:30032202
LOC110904320	GO:0006552	P	IEA	PMID:30032202
LOC110904320	GO:0008470	F	IEA	PMID:30032202
LOC110904320	GO:0050660	F	IEA	PMID:22301074
LOC110904321	GO:0003746	F	IEA	PMID:22301074
LOC110904321	GO:0003746	F	IEA	PMID:30032202
LOC110904321	GO:0003924	F	IEA	PMID:22301074
LOC110904321	GO:0003924	F	IEA	PMID:30032202
LOC110904321	GO:0005525	F	IEA	PMID:22301074
LOC110904321	GO:0006412	P	IEA	PMID:30032202
LOC110904321	GO:0006414	P	IEA	PMID:22301074
LOC110904321	GO:0006414	P	IEA	PMID:30032202
LOC110904322	GO:0000978	F	IEA	PMID:30032202
LOC110904322	GO:0000981	F	IEA	PMID:30032202
LOC110904322	GO:0006357	P	IEA	PMID:30032202
LOC110904322	GO:0016602	C	IEA	PMID:22301074
LOC110904330	GO:0005515	F	IEA	PMID:22301074
LOC110904334	GO:0008422	F	IEA	PMID:30032202
LOC110904334	GO:0009251	P	IEA	PMID:30032202
LOC110904337	GO:0006486	P	IEA	PMID:30032202
LOC110904337	GO:0016757	F	IEA	PMID:30032202
LOC110904359	GO:0004497	F	IEA	PMID:22301074
LOC110904359	GO:0005506	F	IEA	PMID:22301074
LOC110904359	GO:0016705	F	IEA	PMID:22301074
LOC110904359	GO:0020037	F	IEA	PMID:22301074
LOC110904368	GO:0003677	F	IEA	PMID:22301074
LOC110904368	GO:0043531	F	IEA	PMID:22301074
LOC110904368	GO:0098542	P	IEA	PMID:30032202
LOC110904369	GO:0043531	F	IEA	PMID:22301074
LOC110904369	GO:0098542	P	IEA	PMID:30032202
LOC110904379	GO:0006865	P	IEA	PMID:30032202
LOC110904379	GO:0015171	F	IEA	PMID:30032202
LOC110904379	GO:0016020	C	IEA	PMID:22301074
LOC110904379	GO:0055085	P	IEA	PMID:22301074
LOC110904383	GO:0006812	P	IEA	PMID:30032202
LOC110904383	GO:0008324	F	IEA	PMID:30032202
LOC110904383	GO:0016020	C	IEA	PMID:22301074
LOC110904383	GO:0016020	C	IEA	PMID:30032202
LOC110904383	GO:0055085	P	IEA	PMID:22301074
LOC110904389	GO:0005524	F	IEA	PMID:22301074
LOC110904389	GO:0015995	P	IEA	PMID:22301074
LOC110904389	GO:0016851	F	IEA	PMID:22301074
LOC110904389	GO:0016887	F	IEA	PMID:22301074
LOC110904417	GO:0003735	F	IEA	PMID:22301074
LOC110904417	GO:0003735	F	IEA	PMID:30032202
LOC110904417	GO:0005840	C	IEA	PMID:22301074
LOC110904417	GO:0005840	C	IEA	PMID:30032202
LOC110904417	GO:0006412	P	IEA	PMID:22301074
LOC110904417	GO:0006412	P	IEA	PMID:30032202
LOC110904422	GO:0005666	C	IEA	PMID:30032202
LOC110904422	GO:0006351	P	IEA	PMID:22301074
LOC110904422	GO:0006384	P	IEA	PMID:30032202
LOC110904425	GO:0005515	F	IEA	PMID:22301074
LOC110904425	GO:0006364	P	IEA	PMID:30032202
LOC110904425	GO:0032040	C	IEA	PMID:30032202
LOC110904425	GO:0034388	C	IEA	PMID:30032202
LOC110904426	GO:0006508	P	IEA	PMID:22301074
LOC110904450	GO:0005886	C	IEA	PMID:30032202
LOC110904450	GO:0015250	F	IEA	PMID:30032202
LOC110904450	GO:0055085	P	IEA	PMID:22301074
LOC110904451	GO:0005886	C	IEA	PMID:30032202
LOC110904451	GO:0015250	F	IEA	PMID:30032202
LOC110904451	GO:0055085	P	IEA	PMID:22301074
LOC110904456	GO:0004672	F	IEA	PMID:22301074
LOC110904456	GO:0005524	F	IEA	PMID:22301074
LOC110904456	GO:0006468	P	IEA	PMID:22301074
LOC110904460	GO:0046872	F	IEA	PMID:22301074
LOC110904460	GO:0046872	F	IEA	PMID:30032202
LOC110904462	GO:0004821	F	IEA	PMID:22301074
LOC110904462	GO:0004821	F	IEA	PMID:30032202
LOC110904462	GO:0005524	F	IEA	PMID:22301074
LOC110904462	GO:0005737	C	IEA	PMID:22301074
LOC110904462	GO:0005737	C	IEA	PMID:30032202
LOC110904462	GO:0006427	P	IEA	PMID:22301074
LOC110904462	GO:0006427	P	IEA	PMID:30032202
LOC110904465	GO:0005524	F	IEA	PMID:22301074
LOC110904465	GO:0005634	C	IEA	PMID:30032202
LOC110904465	GO:0005829	C	IEA	PMID:30032202
LOC110904465	GO:0016887	F	IEA	PMID:22301074
LOC110904465	GO:0016887	F	IEA	PMID:30032202
LOC110904465	GO:0030433	P	IEA	PMID:30032202
LOC110904465	GO:0030970	P	IEA	PMID:30032202
LOC110904465	GO:0031593	F	IEA	PMID:30032202
LOC110904465	GO:0034098	C	IEA	PMID:30032202
LOC110904465	GO:0051228	P	IEA	PMID:30032202
LOC110904465	GO:0071712	P	IEA	PMID:30032202
LOC110904465	GO:0097352	P	IEA	PMID:30032202
LOC110904477	GO:0005515	F	IEA	PMID:22301074
LOC110904480	GO:0008017	F	IEA	PMID:30032202
LOC110904486	GO:0006364	P	IEA	PMID:22301074
LOC110904486	GO:0006364	P	IEA	PMID:30032202
LOC110904486	GO:0008168	F	IEA	PMID:22301074
LOC110904486	GO:0008168	F	IEA	PMID:30032202
LOC110904505	GO:0005515	F	IEA	PMID:22301074
LOC110904509	GO:0004672	F	IEA	PMID:22301074
LOC110904509	GO:0005524	F	IEA	PMID:22301074
LOC110904509	GO:0006468	P	IEA	PMID:22301074
LOC110904511	GO:0005886	C	IEA	PMID:30032202
LOC110904511	GO:0022857	F	IEA	PMID:30032202
LOC110904513	GO:0005737	C	IEA	PMID:30032202
LOC110904513	GO:0016020	C	IEA	PMID:22301074
LOC110904513	GO:0016020	C	IEA	PMID:30032202
LOC110904518	GO:0000049	F	IEA	PMID:22301074
LOC110904518	GO:0004818	F	IEA	PMID:22301074
LOC110904518	GO:0004818	F	IEA	PMID:30032202
LOC110904518	GO:0005524	F	IEA	PMID:22301074
LOC110904518	GO:0006424	P	IEA	PMID:22301074
LOC110904518	GO:0006424	P	IEA	PMID:30032202
LOC110904518	GO:0008270	F	IEA	PMID:22301074
LOC110904519	GO:0004683	F	IEA	PMID:30032202
LOC110904519	GO:0005516	F	IEA	PMID:30032202
LOC110904519	GO:0005524	F	IEA	PMID:22301074
LOC110904519	GO:0005634	C	IEA	PMID:30032202
LOC110904519	GO:0005737	C	IEA	PMID:30032202
LOC110904519	GO:0009931	F	IEA	PMID:30032202
LOC110904519	GO:0018105	P	IEA	PMID:30032202
LOC110904519	GO:0035556	P	IEA	PMID:30032202
LOC110904519	GO:0046777	P	IEA	PMID:30032202
LOC110904524	GO:0015020	F	IEA	PMID:30032202
LOC110904524	GO:0016020	C	IEA	PMID:22301074
LOC110904530	GO:0010143	P	IEA	PMID:30032202
LOC110904530	GO:0016020	C	IEA	PMID:30032202
LOC110904530	GO:0016791	F	IEA	PMID:30032202
LOC110904530	GO:0090447	F	IEA	PMID:30032202
LOC110904534	GO:0003713	F	IEA	PMID:30032202
LOC110904534	GO:0005634	C	IEA	PMID:30032202
LOC110904534	GO:0008283	P	IEA	PMID:30032202
LOC110904534	GO:0045944	P	IEA	PMID:30032202
LOC110904534	GO:0048366	P	IEA	PMID:30032202
LOC110904537	GO:0003677	F	IEA	PMID:22301074
LOC110904537	GO:0003700	F	IEA	PMID:22301074
LOC110904537	GO:0003700	F	IEA	PMID:30032202
LOC110904537	GO:0006355	P	IEA	PMID:22301074
LOC110904537	GO:0009873	P	IEA	PMID:30032202
LOC110904539	GO:0006629	P	IEA	PMID:22301074
LOC110904539	GO:0016627	F	IEA	PMID:22301074
LOC110904540	GO:0005515	F	IEA	PMID:22301074
LOC110904567	GO:0003677	F	IEA	PMID:22301074
LOC110904567	GO:0006355	P	IEA	PMID:22301074
LOC110904574	GO:0005524	F	IEA	PMID:22301074
LOC110904574	GO:0005634	C	IEA	PMID:30032202
LOC110904574	GO:0005829	C	IEA	PMID:30032202
LOC110904574	GO:0006457	P	IEA	PMID:30032202
LOC110904574	GO:0140662	F	IEA	PMID:22301074
LOC110904599	GO:0003729	F	IEA	PMID:30032202
LOC110904599	GO:0005737	C	IEA	PMID:30032202
LOC110904599	GO:0005829	C	IEA	PMID:30032202
LOC110904599	GO:0010468	P	IEA	PMID:30032202
LOC110904601	GO:0019825	F	IEA	PMID:22301074
LOC110904601	GO:0019825	F	IEA	PMID:30032202
LOC110904601	GO:0020037	F	IEA	PMID:22301074
LOC110904601	GO:0020037	F	IEA	PMID:30032202
LOC110904618	GO:0016620	F	IEA	PMID:30032202
LOC110904618	GO:0051287	F	IEA	PMID:22301074
LOC110904621	GO:0004672	F	IEA	PMID:22301074
LOC110904621	GO:0005524	F	IEA	PMID:22301074
LOC110904621	GO:0006468	P	IEA	PMID:22301074
LOC110904628	GO:0003924	F	IEA	PMID:22301074
LOC110904628	GO:0005525	F	IEA	PMID:22301074
LOC110904628	GO:0005768	C	IEA	PMID:30032202
LOC110904629	GO:0004866	F	IEA	PMID:22301074
LOC110904629	GO:0004866	F	IEA	PMID:30032202
LOC110904630	GO:0003729	F	IEA	PMID:30032202
LOC110904630	GO:0006357	P	IEA	PMID:30032202
LOC110904630	GO:0006368	P	IEA	PMID:30032202
LOC110904630	GO:0008270	F	IEA	PMID:22301074
LOC110904630	GO:0032044	C	IEA	PMID:30032202
LOC110904630	GO:0032784	P	IEA	PMID:30032202
LOC110904643	GO:0005524	F	IEA	PMID:22301074
LOC110904643	GO:0016887	F	IEA	PMID:22301074
LOC110904645	GO:0005515	F	IEA	PMID:22301074
LOC110904655	GO:0005515	F	IEA	PMID:22301074
LOC110904673	GO:0006629	P	IEA	PMID:22301074
LOC110904676	GO:0010112	P	IEA	PMID:30032202
LOC110904678	GO:0005515	F	IEA	PMID:22301074
LOC110904680	GO:0061630	F	IEA	PMID:30032202
LOC110904694	GO:0005515	F	IEA	PMID:22301074
LOC110904694	GO:0006952	P	IEA	PMID:30032202
LOC110904694	GO:0007165	P	IEA	PMID:22301074
LOC110904694	GO:0043531	F	IEA	PMID:22301074
LOC110904703	GO:0005886	C	IEA	PMID:30032202
LOC110904703	GO:0006857	P	IEA	PMID:22301074
LOC110904703	GO:0022857	F	IEA	PMID:22301074
LOC110904703	GO:0055085	P	IEA	PMID:22301074
LOC110904704	GO:0005886	C	IEA	PMID:30032202
LOC110904704	GO:0022857	F	IEA	PMID:22301074
LOC110904704	GO:0055085	P	IEA	PMID:22301074
LOC110904706	GO:0005886	C	IEA	PMID:30032202
LOC110904706	GO:0008157	F	IEA	PMID:30032202
LOC110904706	GO:0019888	F	IEA	PMID:30032202
LOC110904706	GO:0035304	P	IEA	PMID:30032202
LOC110904708	GO:0006633	P	IEA	PMID:22301074
LOC110904708	GO:0006633	P	IEA	PMID:30032202
LOC110904708	GO:0016020	C	IEA	PMID:22301074
LOC110904708	GO:0016020	C	IEA	PMID:30032202
LOC110904708	GO:0016747	F	IEA	PMID:22301074
LOC110904708	GO:0016747	F	IEA	PMID:30032202
LOC110904710	GO:0003723	F	IEA	PMID:30032202
LOC110904710	GO:0005515	F	IEA	PMID:22301074
LOC110904710	GO:0009451	P	IEA	PMID:30032202
LOC110904725	GO:0003723	F	IEA	PMID:30032202
LOC110904725	GO:0005515	F	IEA	PMID:22301074
LOC110904725	GO:0005634	C	IEA	PMID:22301074
LOC110904725	GO:0005730	C	IEA	PMID:30032202
LOC110904725	GO:0006364	P	IEA	PMID:30032202
LOC110904725	GO:0032040	C	IEA	PMID:30032202
LOC110904744	GO:0004672	F	IEA	PMID:22301074
LOC110904744	GO:0005524	F	IEA	PMID:22301074
LOC110904744	GO:0006468	P	IEA	PMID:22301074
LOC110904747	GO:0010277	F	IEA	PMID:22301074
LOC110904747	GO:0051537	F	IEA	PMID:22301074
LOC110904752	GO:0004714	F	IEA	PMID:30032202
